MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
20,RL,1.6466671712706678,2.3257019835196253,Pave,Reg,Lvl,3,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,0.0,3,2,PConc,4,3,-1,6,1.4741440143630178,1,0.0,2.099442924092907,2.1020724819156342,GasA,4,Y,SBrkr,2.1020724819156342,0.0,0.0,2.1020724819156342,0.0,0.0,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,3,1.0804178182729878,7,0.5265890341390446,Attchd,2005.0,3,0.7412763113750154,1.9439728458782473,3,3,2,1.7254630513334037,0.0,0.0,1.4298455472897516,0.0,0.0,0.0,Oct,2006,New,Partial
120,RL,1.5957092304038698,2.3014665177998173,Pave,Reg,Lvl,3,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,Gable,CompShg,Plywood,Plywood,0.0,3,2,PConc,4,3,-1,2,1.8102520538839093,6,2.0458563211182166,2.0008394705357913,2.1259528058380623,GasA,4,Y,SBrkr,2.126914898479161,0.0,0.0,2.126914898479161,0.5265890341390446,0.0,0.7412763113750154,0.0,0.7412763113750154,0.5265890341390446,3,1.026672031199051,7,0.5265890341390446,Attchd,1993.0,2,0.7412763113750154,1.9851852342139535,3,3,2,0.0,1.6579414149579819,0.0,0.0,0.0,0.0,0.0,Jul,2008,WD,Normal
20,RL,1.6830650011356274,2.3257306118982872,Pave,Reg,Lvl,3,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,1.8021379316915813,2,3,CBlock,4,3,-1,4,2.0067835293204093,2,2.07542212486118,0.0,2.131880645429383,GasA,2,Y,SBrkr,2.131880645429383,0.0,0.0,2.131880645429383,0.5265890341390446,0.0,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,2,1.1247482629090362,7,0.5265890341390446,Attchd,1980.0,1,0.7412763113750154,2.0039586738584223,3,3,2,1.9392082175256102,1.7720331658588133,0.0,0.0,0.0,0.0,0.0,May,2006,WD,Normal
20,RL,1.6914094332659813,2.366103887665437,Pave,IR1,Lvl,3,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,0.0,2,2,PConc,4,3,2,5,2.03389351856218,2,1.712589050021264,1.8851357588170432,2.082850040397514,GasA,2,Y,SBrkr,2.082850040397514,0.0,0.0,2.082850040397514,0.0,0.5265890341390446,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,4,1.0804178182729878,7,0.0,Attchd,1977.0,2,0.7412763113750154,1.9869724729359572,3,3,2,1.8243068483519838,0.0,0.0,0.0,0.0,0.0,0.0,Mar,2008,WD,Abnorml
60,RL,1.712589050021264,2.341099973333842,Pave,Reg,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,1.9216002545355522,3,2,PConc,4,3,-1,1,0.0,1,0.0,2.08876831157091,2.08876831157091,GasA,4,Y,SBrkr,2.094185593117022,2.0843868372564978,0.0,2.1716506358652254,0.0,0.0,0.7412763113750154,0.5265890341390446,0.959134838920824,0.5265890341390446,4,1.223156202527103,7,0.5265890341390446,BuiltIn,2003.0,3,0.8697416861919439,2.0132595398987774,3,3,2,1.7323562465403226,1.7254630513334037,0.0,0.0,0.0,0.0,0.0,May,2007,WD,Normal
60,RL,1.6529815822765834,2.3224260569203197,Pave,Reg,Lvl,3,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,7,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,1.9224558706047865,2,2,CBlock,3,3,-1,4,1.9899759740157912,1,0.0,1.8928641420201489,2.0444661777473803,GasA,3,Y,SBrkr,2.0797109996732224,2.051692270588114,0.0,2.1506391246569647,0.0,0.0,0.7412763113750154,0.5265890341390446,0.959134838920824,0.5265890341390446,2,1.1947055233182955,7,0.5265890341390446,Attchd,1968.0,2,0.7412763113750154,1.9724497132493741,3,3,2,0.0,1.5653166550596793,0.0,0.0,0.0,0.0,0.0,Apr,2008,WD,Normal
20,RL,1.6529815822765834,2.339799414440087,Pave,Reg,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,0.0,3,2,PConc,4,3,2,1,0.0,1,0.0,2.136489678188395,2.136489678188395,GasA,4,Y,SBrkr,2.1388197498110917,0.0,0.0,2.1388197498110917,0.0,0.0,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,4,1.1247482629090362,7,0.5265890341390446,Attchd,2001.0,2,0.7412763113750154,1.9823221775970696,3,3,2,1.8426436266120914,1.795731656444039,0.0,0.0,0.0,0.0,0.0,Jun,2009,WD,Normal
60,RL,1.6914094332659813,2.3488237145610618,Pave,IR1,Lvl,3,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1997,1997,Gable,CompShg,HdBoard,HdBoard,1.8955174731725755,2,2,PConc,4,3,-1,1,0.0,1,0.0,2.0633284326534964,2.0633284326534964,GasA,3,Y,SBrkr,2.0670826348753892,2.0950795375151374,0.0,2.1648036487085602,0.0,0.0,0.7412763113750154,0.5265890341390446,0.959134838920824,0.5265890341390446,3,1.1622831138840004,7,0.5265890341390446,BuiltIn,1997.0,3,0.7412763113750154,2.0103787647456652,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nov,2006,WD,Normal
20,RL,1.6684735252826461,2.312210979655464,Pave,IR1,HLS,3,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,0.0,3,2,PConc,4,3,2,6,1.3437034446606386,1,0.0,2.113843965121815,2.115167547052863,GasA,4,Y,SBrkr,2.115167547052863,0.0,0.0,2.115167547052863,0.0,0.0,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,3,1.1247482629090362,7,0.0,Attchd,2007.0,3,0.8697416861919439,2.003518051589582,3,3,2,1.7254630513334037,1.372306733580753,0.0,0.0,0.0,0.0,0.0,Jul,2009,WD,Normal
20,RL,1.6606403793348095,2.3141321263180443,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,VinylSd,VinylSd,0.0,2,2,CBlock,3,3,-1,4,1.9207388662156095,3,1.9665988343400544,1.7585509609170316,2.0580741557044764,GasA,4,Y,SBrkr,2.0580741557044764,0.0,0.0,2.0580741557044764,0.0,0.5265890341390446,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,2,1.026672031199051,7,0.0,Detchd,1965.0,1,0.5265890341390446,1.9549810563681962,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jul,2009,WD,Normal
20,RL,1.6942663054703442,2.3384214714544718,Pave,IR1,Lvl,3,Corner,Gtl,Somerst,RRNn,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,VinylSd,ImStucc,1.904155101148327,4,2,PConc,5,4,-1,1,0.0,1,0.0,2.1462542815642798,2.1462542815642798,GasA,4,Y,SBrkr,2.1462542815642798,0.0,0.0,2.1462542815642798,0.0,0.0,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,4,1.1622831138840004,7,0.5265890341390446,Attchd,2006.0,3,0.8697416861919439,2.037416521841526,3,3,2,0.0,1.8337800047354695,0.0,0.0,0.0,0.0,0.0,Mar,2007,WD,Normal
20,RL,1.6407200993500939,2.307215225397662,Pave,Reg,Lvl,3,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,1.8487473895449305,3,2,PConc,4,3,2,6,1.3973634811730353,1,0.0,2.116312478754509,2.1179272289544824,GasA,4,Y,SBrkr,2.1179272289544824,0.0,0.0,2.1179272289544824,0.0,0.0,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,3,1.0804178182729878,7,0.0,Attchd,2004.0,2,0.7412763113750154,1.9943450405522716,3,3,2,1.8346098354356497,1.5284269505599697,0.0,0.0,0.0,0.0,0.0,Aug,2009,WD,Normal
20,RL,1.9094525728270801,2.418358748768111,Pave,IR2,HLS,3,Inside,Mod,NAmes,PosA,Norm,1Fam,1Story,7,7,1960,2007,Flat,Tar&Grv,Wd Sdng,Wd Sdng,0.0,2,2,CBlock,4,3,3,6,1.9536571131560738,1,0.0,1.8052356503890232,1.9978680511276934,GasA,4,Y,SBrkr,2.1558589033661346,0.0,0.0,2.1558589033661346,0.5265890341390446,0.0,0.7412763113750154,0.0,0.959134838920824,0.5265890341390446,3,1.1947055233182955,7,0.5265890341390446,Attchd,1960.0,2,0.7412763113750154,1.977759899174307,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nov,2008,WD,Normal
30,RL,1.6034785735048491,2.2690371964494345,Pave,IR1,Lvl,3,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,5,1926,1953,Gable,CompShg,MetalSd,MetalSd,1.7389471062414084,2,3,PConc,2,3,1,1,0.0,1,0.0,2.0012901084703705,2.0012901084703705,GasA,3,Y,SBrkr,2.0304354950686165,0.0,0.0,2.0304354950686165,0.0,0.0,0.5265890341390446,0.0,0.5265890341390446,0.5265890341390446,2,1.026672031199051,7,0.0,Detchd,1953.0,1,0.7412763113750154,1.9838922426693084,3,3,2,0.0,0.0,1.503300998004841,0.0,0.0,0.0,0.0,Jun,2006,WD,Normal
20,RL,1.6524030880939045,2.324219892631838,Pave,Reg,Lvl,3,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0.0,3,2,PConc,4,3,-1,6,2.0446214737746717,1,0.0,1.9228815367921321,2.088243206541556,GasA,4,Y,SBrkr,2.0907411873032014,0.0,0.0,2.0907411873032014,0.5265890341390446,0.0,0.7412763113750154,0.0,0.7412763113750154,0.5265890341390446,3,1.026672031199051,7,0.0,Attchd,2003.0,2,0.7412763113750154,1.9907152806964443,3,3,2,0.0,1.5555453730992024,0.0,0.0,0.0,0.0,0.0,Aug,2009,WD,Normal
60,RL,1.6734888160092363,2.3201699561752416,Pave,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,0.0,3,2,PConc,4,3,1,6,1.9220287795310242,1,0.0,2.0347421241127095,2.0814036680112404,GasA,4,Y,SBrkr,2.0814036680112404,2.0484369434843095,0.0,2.1502265520950354,0.0,0.0,0.7412763113750154,0.5265890341390446,0.8697416861919439,0.5265890341390446,3,1.1622831138840004,7,0.5265890341390446,Attchd,2005.0,2,0.7412763113750154,2.0197833055673775,3,3,2,0.0,1.5875644833216505,0.0,0.0,0.0,0.0,0.0,Feb,2009,WD,Normal
60,RL,1.6684735252826461,2.3103613129389577,Pave,Reg,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,3,2,PConc,4,4,1,6,1.9659980865692606,1,0.0,2.058349629543269,2.1088179050588653,GasA,4,Y,SBrkr,2.1088179050588653,1.994583162332888,0.0,2.149693692607091,0.0,0.0,0.7412763113750154,0.5265890341390446,0.8697416861919439,0.5265890341390446,3,1.1247482629090362,7,0.0,Attchd,2006.0,2,0.8697416861919439,2.0499281657844186,3,3,2,0.0,1.7067206012930416,0.0,0.0,0.0,0.0,0.0,Aug,2006,New,Partial
70,RL,1.6529815822765834,2.406007155582421,Pave,Reg,Lvl,3,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,0.0,2,3,CBlock,3,3,1,1,0.0,1,0.0,2.0719412936473365,2.0719412936473365,GasA,4,Y,SBrkr,2.091459211650612,2.09032877330116,0.0,2.1730331200406052,0.0,0.0,0.7412763113750154,0.0,0.959134838920824,0.5265890341390446,2,1.223156202527103,7,0.7412763113750154,Attchd,1940.0,1,0.5265890341390446,1.9254061069071156,3,3,2,1.6180113091810355,0.0,1.9117905099724466,0.0,0.0,0.0,0.0,Jun,2010,COD,Normal
90,RL,1.6144954397020792,2.346094747254534,Pave,IR1,Lvl,3,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,0.0,2,2,CBlock,3,3,3,3,2.0595810311938556,2,1.9436126948827355,1.9436126948827355,2.134793284587648,GasA,2,Y,SBrkr,2.134793284587648,0.0,0.0,2.134793284587648,0.0,0.0,0.7412763113750154,0.0,0.959134838920824,0.7412763113750154,2,1.1622831138840004,7,0.0,Attchd,1976.0,1,0.7412763113750154,1.995294699915761,3,3,2,1.5504460211620947,0.0,0.0,0.0,0.0,0.0,0.0,Jul,2006,WD,Normal
60,RL,1.635415736069108,2.310304666134833,Pave,IR1,Lvl,3,FR2,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,1.9021737291891518,3,2,PConc,4,3,-1,5,2.0347421241127095,1,0.0,1.85601087126303,2.066955244315763,GasA,4,Y,SBrkr,2.0707154253715525,2.0726704181634754,0.0,2.155354184003961,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,0.8697416861919439,0.5265890341390446,3,1.1622831138840004,7,0.5265890341390446,BuiltIn,1999.0,2,0.7412763113750154,1.9414297785949048,3,3,2,0.0,0.0,0.0,1.8131782269605679,0.0,0.0,0.0,Jun,2009,WD,Normal
90,RL,1.5604997616108316,2.297626101122645,Pave,IR1,Lvl,3,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,3,1977,1977,Gable,CompShg,MetalSd,MetalSd,0.0,2,2,PConc,4,3,3,6,2.1130083926994434,1,0.0,0.0,2.1130083926994434,GasA,2,Y,SBrkr,2.1130083926994434,0.0,0.0,2.1130083926994434,0.7412763113750154,0.0,0.7412763113750154,0.0,0.959134838920824,0.7412763113750154,2,1.1622831138840004,7,0.0,NA,0.0,0,0.0,0.0,0,0,0,1.913173172035371,0.0,0.0,0.0,0.0,0.0,0.0,Aug,2007,Oth,Abnorml
90,RL,1.7254630513334037,2.4093450282818294,Pave,Reg,Low,3,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,4,1967,1967,Gable,CompShg,HdBoard,Plywood,0.0,2,2,CBlock,3,3,2,1,0.0,1,0.0,2.128014312336542,2.128014312336542,GasA,2,Y,SBrkr,2.128014312336542,0.0,0.0,2.128014312336542,0.0,0.0,0.7412763113750154,0.0,0.959134838920824,0.7412763113750154,2,1.1622831138840004,7,0.0,Attchd,1967.0,1,0.7412763113750154,1.9957667194465685,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jun,2007,WD,Normal
20,RL,1.6206866115459948,2.3583334146983077,Pave,IR1,Lvl,-1,CulDSac,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,6,1958,1958,Gable,CompShg,HdBoard,HdBoard,1.9872256448383663,2,2,CBlock,3,3,-1,6,1.7437063358613225,3,1.927472325029152,1.927472325029152,2.04242795526296,GasA,3,Y,FuseA,2.1046400375135943,0.0,0.0,2.1046400375135943,0.0,0.5265890341390446,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,3,1.1247482629090362,7,0.5265890341390446,Basment,1958.0,2,0.7412763113750154,1.9831097569663099,3,3,2,0.0,1.7542520263946595,0.0,0.0,1.8649047698246697,0.0,0.0,Jan,2009,COD,Abnorml
50,RM,1.7218947624700471,2.3110383157457424,Pave,Reg,Lvl,3,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,CompShg,VinylSd,VinylSd,0.0,2,2,BrkTil,3,3,-1,2,2.0785680506642317,1,0.0,0.0,2.0785680506642317,GasA,2,Y,SBrkr,2.089499279721425,1.9921803857562759,1.757131886054717,2.1440222935485638,0.0,0.0,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,2,1.1247482629090362,7,0.0,Detchd,1963.0,1,0.7412763113750154,1.9635652888016641,3,3,2,1.5875644833216505,0.0,1.8719957290222062,0.0,0.0,0.0,0.0,Sep,2009,WD,Normal
80,RL,1.6606403793348095,2.3033337650621335,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,6,1959,1959,Gable,CompShg,HdBoard,HdBoard,1.7681175901689328,2,3,CBlock,3,3,2,5,2.030610868276551,4,1.9001616577562157,1.7289490519659823,2.0848220303536844,GasA,2,Y,SBrkr,2.0848220303536844,0.0,0.0,2.0848220303536844,0.5265890341390446,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,7,0.5265890341390446,Attchd,1959.0,2,0.5265890341390446,2.038730827268529,3,3,2,1.6985302777514544,0.0,0.0,0.0,0.0,0.0,0.0,Mar,2006,WD,Normal
20,RL,1.696412959743625,2.359386169892573,Pave,Reg,Lvl,3,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,1.866876239930001,3,2,PConc,4,3,2,6,2.100577651859118,1,0.0,1.9108604173712915,2.126841199016044,GasA,4,Y,SBrkr,2.127795336106316,0.0,0.0,2.127795336106316,0.5265890341390446,0.0,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,3,1.1947055233182955,7,0.5265890341390446,Attchd,2002.0,3,0.8697416861919439,2.0406745847812164,3,3,2,0.0,1.8769258727448193,0.0,0.0,0.0,0.0,0.0,Nov,2007,WD,Normal
60,RL,1.6466671712706678,2.3558710865828103,Pave,IR1,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,1.7878742218230284,3,2,PConc,4,3,-1,1,0.0,1,0.0,2.0595810311938556,2.0595810311938556,GasA,4,Y,SBrkr,2.0595810311938556,2.045702691419236,0.0,2.138026653126395,0.0,0.0,0.7412763113750154,0.5265890341390446,0.8697416861919439,0.5265890341390446,3,1.1247482629090362,7,0.5265890341390446,Attchd,2002.0,2,0.7412763113750154,1.9689728352963154,3,3,2,1.7878742218230284,1.7182404735813999,0.0,0.0,0.0,0.0,0.0,Feb,2006,WD,Normal
20,RL,1.6807250824647135,2.316912700998708,Pave,Reg,Lvl,3,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1972,2006,Hip,CompShg,Plywood,Plywood,0.0,2,2,CBlock,3,3,-1,5,2.0656733334174624,1,0.0,1.8234126545313947,2.086652720693887,GasA,2,Y,SBrkr,2.107942382089644,0.0,0.0,2.107942382089644,0.5265890341390446,0.0,0.5265890341390446,0.5265890341390446,0.8697416861919439,0.5265890341390446,3,1.026672031199051,7,0.5265890341390446,Attchd,1972.0,2,0.7412763113750154,2.0172564188484525,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mar,2010,WD,Normal
20,RL,1.6313704001963978,2.290712409213045,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1950,2002,Gable,CompShg,VinylSd,VinylSd,0.0,2,2,CBlock,3,3,-1,5,1.9443319639317302,4,1.7935304491330344,1.9113263030116563,2.049334012932915,GasA,3,Y,SBrkr,2.049334012932915,0.0,0.0,2.049334012932915,0.5265890341390446,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,3,1.026672031199051,7,0.0,Detchd,1980.0,2,0.7412763113750154,2.025597515002669,3,3,2,1.836254638743768,0.0,0.0,0.0,0.0,0.0,0.0,Jul,2007,WD,Normal
20,RH,1.6313704001963978,2.2987785783597547,Pave,Reg,Lvl,3,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,VinylSd,VinylSd,0.0,2,2,CBlock,3,3,-1,4,2.0101702792613447,1,0.0,1.8304098214920528,2.0438428811346405,GasA,3,Y,SBrkr,2.0634599936152447,0.0,0.0,2.0634599936152447,0.5265890341390446,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,7,0.0,Detchd,1979.0,1,0.5265890341390446,1.9031681972312866,3,3,2,1.9523188996492962,0.0,0.0,0.0,0.0,0.0,0.0,Jul,2006,WD,Abnorml
85,RL,1.6313704001963978,2.290712409213045,Pave,Reg,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,8,1972,2003,Gable,CompShg,WdShing,HdBoard,0.0,2,3,CBlock,4,3,2,6,2.014069852200787,1,0.0,1.7389471062414084,2.034063738526142,GasA,3,Y,SBrkr,2.034063738526142,0.0,0.0,2.034063738526142,0.0,0.5265890341390446,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,2,1.026672031199051,7,0.0,Detchd,1974.0,3,0.5265890341390446,1.9436126948827355,3,3,2,1.8346098354356497,0.0,0.0,0.0,0.0,0.0,0.0,Apr,2009,WD,Normal
60,RL,1.6529815822765834,2.3333602313435553,Pave,IR1,Lvl,3,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,4,1969,1969,Gable,CompShg,HdBoard,HdBoard,1.8642411184013048,2,2,CBlock,3,3,2,5,1.992422841227893,2,1.8354346948604652,1.4818766360989102,2.036753708317309,GasA,4,Y,SBrkr,2.0873978017184194,2.0393824002626744,0.0,2.150049234481981,0.0,0.5265890341390446,0.7412763113750154,0.5265890341390446,0.959134838920824,0.5265890341390446,2,1.1247482629090362,5,0.5265890341390446,Attchd,1969.0,2,0.7412763113750154,1.9844111006657337,3,3,2,1.9056215095903026,1.832105201899316,0.0,0.0,0.0,0.0,1.945047123513961,Sep,2008,WD,Normal
90,RL,1.5224670302876946,2.317332941450812,Pave,IR1,Lvl,3,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,WdShing,Plywood,1.875710366758475,2,2,CBlock,4,4,3,6,2.060799168582472,1,0.0,0.0,2.060799168582472,GasA,2,Y,SBrkr,2.065415188141318,0.0,0.0,2.065415188141318,0.0,0.7412763113750154,0.7412763113750154,0.0,0.959134838920824,0.0,2,0.959134838920824,7,0.0,NA,0.0,0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oct,2006,WD,AdjLand
90,RH,1.68988188256892,2.2898086000002595,Pave,IR1,HLS,3,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,6,6,1946,1950,Gable,CompShg,MetalSd,MetalSd,1.952989808340929,2,2,CBlock,4,3,-1,3,1.9718770561383445,1,0.0,1.9749939323524341,2.0652858930323923,GasA,2,N,FuseF,2.0652858930323923,2.0652858930323923,0.0,2.1494559899396974,0.0,0.0,0.7412763113750154,0.0,0.959134838920824,0.7412763113750154,2,1.1622831138840004,7,0.0,Attchd,1946.0,1,0.7412763113750154,1.9741517421386063,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aug,2007,WD,Normal
160,RM,1.4395687003478859,2.100577651859118,Pave,Reg,Lvl,3,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,0.0,2,2,CBlock,4,3,-1,5,1.8955174731725755,1,0.0,1.8907020599217577,1.9921803857562759,GasA,2,Y,SBrkr,1.9921803857562759,2.015673931331266,0.0,2.093685790010467,0.0,0.0,0.5265890341390446,0.5265890341390446,0.7412763113750154,0.5265890341390446,2,1.026672031199051,7,0.5265890341390446,Attchd,1980.0,3,0.7412763113750154,1.9653943859068015,3,3,2,1.7946353028541102,0.0,0.0,0.0,0.0,0.0,0.0,May,2009,WD,Normal
20,RL,1.6606403793348095,2.2937531154456154,Pave,Reg,Lvl,3,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,0.0,2,2,CBlock,3,3,-1,3,1.9509661221302974,1,0.0,2.0099614252030538,2.0749484142360584,GasA,2,Y,SBrkr,2.0749484142360584,0.0,0.0,2.0749484142360584,0.0,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,7,0.0,Detchd,1977.0,3,0.7412763113750154,1.9957667194465685,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apr,2007,WD,Normal
20,RL,1.6466671712706678,2.3067802865056217,Pave,Reg,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0.0,3,2,PConc,4,3,1,6,2.0216906437586566,1,0.0,2.009542606409459,2.104003809274225,GasA,4,Y,SBrkr,2.104003809274225,0.0,0.0,2.104003809274225,0.5265890341390446,0.0,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,3,1.0804178182729878,7,0.0,Attchd,2003.0,2,0.7412763113750154,1.984669696731773,3,3,2,0.0,1.5451936315479267,0.0,0.0,0.0,0.0,0.0,Oct,2007,WD,Normal
160,FV,1.4395687003478859,2.180736934793515,Pave,Reg,Lvl,3,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,0.0,3,2,PConc,4,3,-1,5,2.0021862991048716,1,0.0,1.710657776180059,2.0211216991844965,GasA,4,Y,SBrkr,2.0211216991844965,2.025597515002669,0.0,2.11097621096063,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,0.8697416861919439,0.5265890341390446,3,1.0804178182729878,7,0.0,Detchd,1999.0,1,0.7412763113750154,1.9718770561383445,3,3,2,0.0,1.570002974208493,0.0,0.0,0.0,0.0,0.0,May,2010,WD,Normal
20,RL,1.5957092304038698,2.2908107263266566,Pave,IR1,Lvl,3,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1958,2008,Gable,CompShg,Wd Sdng,Plywood,0.0,2,3,CBlock,3,3,3,4,2.0211216991844965,1,0.0,1.8072636887169242,2.0484369434843095,GasA,3,Y,SBrkr,2.0484369434843095,0.0,0.0,2.0484369434843095,0.5265890341390446,0.0,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,2,0.959134838920824,7,0.0,NA,0.0,0,0.0,0.0,0,0,2,1.752790725901759,0.0,0.0,0.0,0.0,0.0,0.0,Feb,2010,WD,Normal
